ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-214,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","1400, 1399, 1401",,2,,1999,1,1,4,1993-11-03,1,1997-06-06,1,1,1999-12-31,5,484,"540, 483",,,484,4,4.0-2016
1-214,Congo,Government of Congo,Government of Angola,Ntsiloulous,1401,,2,,2002,1,1,4,1993-11-03,1,2002-04-10,1,1,2002-12-31,3,484,540,,,484,4,4.0-2016
1-27,Costa Rica,Government of Costa Rica,,National Liberation Army,1586,,2,,1948,2,1,3,1948-03-03,2,1948-03-03,2,1,1948-04-20,1,94,,,,94,5,4.0-2016
1-195,Croatia,Government of Croatia,,"Serbian irregulars, Serbian Republic of Krajina","1214, 1183",Government of Serbia (Yugoslavia),1,Serb,1992,1,0,4,1992-04-29,1,1992-05-17,1,0,,,344,,,345,344,1,4.0-2016
1-195,Croatia,Government of Croatia,,Serbian Republic of Krajina,1183,Government of Serbia (Yugoslavia),1,Serb,1993,1,0,4,1992-04-29,1,1992-05-17,1,1,1993-12-13,1,344,,,345,344,1,4.0-2016
1-195,Croatia,Government of Croatia,,Serbian Republic of Krajina,1183,,1,Serb,1995,1,1,3,1992-04-29,1,1995-05-01,1,1,1995-09-06,1,344,,,,344,1,4.0-2016
1-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1953,1,0,3,1953-07-26,1,1953-07-26,1,1,1953-07-27,1,40,,,,40,5,4.0-2016
1-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1956,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,4.0-2016
1-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1957,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,4.0-2016
1-45,Cuba,Government of Cuba,,M-26-7,1595,,2,,1958,2,1,3,1953-07-26,1,1956-12-05,1,1,1958-12-31,5,40,,,,40,5,4.0-2016
1-45,Cuba,Government of Cuba,,Cuban Revolutionary Council,1596,Government of United States of America,2,,1961,1,1,4,1953-07-26,1,1961-04-17,2,1,1961-04-20,1,40,,,2,40,5,4.0-2016
1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1955,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4.0-2016
1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1956,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4.0-2016
1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1957,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4.0-2016
1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1958,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4.0-2016
1-51,Cyprus,Government of United Kingdom,,EOKA,1062,,1,Cyprus,1959,1,0,1,1955-06-02,1,1955-06-02,1,1,1959-02-19,1,200,,,,352,1,4.0-2016
1-127,"Cyprus, Turkey",Government of Cyprus,,Government of Turkey,640,,1,Northern Cyprus,1974,2,1,2,1974-06-20,2,1974-06-20,2,1,1974-08-16,1,352,,640,,"352, 640","1, 2",4.0-2016
1-184,Djibouti,Government of Djibouti,,FRUD,1382,,2,,1991,1,0,3,1991-11-12,1,1991-11-13,2,0,,,522,,,,522,4,4.0-2016
1-184,Djibouti,Government of Djibouti,,FRUD,1382,,2,,1992,1,0,3,1991-11-12,1,1991-11-13,2,0,,,522,,,,522,4,4.0-2016
1-184,Djibouti,Government of Djibouti,,FRUD,1382,,2,,1993,1,0,3,1991-11-12,1,1991-11-13,2,0,,,522,,,,522,4,4.0-2016
1-184,Djibouti,Government of Djibouti,,FRUD,1382,,2,,1994,1,0,3,1991-11-12,1,1991-11-13,2,1,1994-03-04,2,522,,,,522,4,4.0-2016
1-184,Djibouti,Government of Djibouti,,FRUD - AD,1383,,2,,1999,1,0,3,1991-11-12,1,1999-07-24,1,1,1999-08-31,3,522,,,,522,4,4.0-2016
1-260,"Djibouti, Eritrea",Government of Djibouti,,Government of Eritrea,531,,1,Common border,2008,1,0,2,2008-06-10,1,2008-06-11,2,1,2008-06-11,2,522,,531,,"522, 531",4,4.0-2016
1-93,Dominican Republic,Government of Dominican Republic,,Military faction (constitutionalists),1608,,2,,1965,1,0,3,1965-04-24,1,1965-04-24,1,1,1965-08-31,1,42,,,,42,5,4.0-2016
1-68,DR Congo (Zaire),Government of DR Congo (Zaire) ,,State of Katanga,1251,,1,Katanga,1961,1,0,3,1961-10-27,1,1961-11-12,3,0,,,490,,,,490,4,4.0-2016
1-68,DR Congo (Zaire),Government of DR Congo (Zaire) ,,State of Katanga,1251,,1,Katanga,1962,1,0,3,1961-10-27,1,1961-11-12,3,1,1962-12-28,1,490,,,,490,4,4.0-2016
1-69,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Independent Mining State of South Kasai,1252,,1,South Kasai,1960,1,0,3,1960-08-31,2,1960-08-31,2,0,,,490,,,,490,4,4.0-2016
1-69,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Independent Mining State of South Kasai,1252,,1,South Kasai,1961,1,0,3,1960-08-31,2,1960-08-31,2,0,,,490,,,,490,4,4.0-2016
1-69,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Independent Mining State of South Kasai,1252,,1,South Kasai,1962,1,0,3,1960-08-31,2,1960-08-31,2,1,1962-12-31,5,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNL,1265,,2,,1964,2,1,3,1964-01-18,1,1964-01-31,2,0,,,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNL,1265,,2,,1965,2,1,3,1964-01-18,1,1964-01-31,2,1,1965-12-31,5,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Military Faction (Forces of Jean Schramme),1266,,2,,1967,1,1,3,1964-01-18,1,1967-07-05,1,1,1967-11-05,1,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,"Government of Morocco, Government of Uganda",FLNC,1267,,2,,1977,1,1,4,1964-01-18,1,1977-04-30,3,0,,,490,"600, 500",,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,FLNC,1267,,2,,1978,1,1,3,1964-01-18,1,1977-04-30,3,1,1978-06-15,1,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,AFDL,1268,Government of Rwanda,2,,1996,2,1,4,1964-01-18,1,1996-10-19,1,0,,,490,,,517,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,AFDL,1268,"Government of Angola, Government of Rwanda, Government of Uganda",2,,1997,2,1,4,1964-01-18,1,1996-10-19,1,0,,,490,,,"540, 517, 500",490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","1269, 1270","Government of Rwanda, Government of Uganda",2,,1998,2,1,4,1964-01-18,1,1996-10-19,1,0,,,490,"540, 483, 565, 552",,"500, 517",490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","1269, 1270","Government of Rwanda, Government of Uganda",2,,1999,2,1,4,1964-01-18,1,1996-10-19,1,0,,,490,"540, 483, 565, 552",,"500, 517",490,4,4.0-2016
1-68,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Kata Katanga,3967,,1,Katanga,2013,1,0,3,1961-10-27,1,2013-03-18,1,0,,,490,,,,490,4,4.0-2016
1-68,DR Congo (Zaire),Government of DR Congo (Zaire) ,,Kata Katanga,3967,,1,Katanga,2014,1,0,3,1961-10-27,1,2013-03-18,1,1,2014-11-05,1,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","1269, 1270","Government of Rwanda, Government of Uganda",2,,2000,2,1,4,1964-01-18,1,1996-10-19,1,0,,,490,"540, 565, 552",,"500, 517",490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",RCD,1270,Government of Rwanda,2,,2001,1,1,4,1964-01-18,1,1996-10-19,1,1,2001-09-29,2,490,"540, 565, 552",,517,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,2006,1,1,3,1964-01-18,1,2006-11-28,2,0,,,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,2007,1,1,3,1964-01-18,1,2006-11-28,2,0,,,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,CNDP,1272,,2,,2008,1,1,3,1964-01-18,1,2006-11-28,2,1,2008-10-29,1,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,PARC-FAAL,3043,,2,,2011,1,1,3,1964-01-18,1,2011-10-07,1,0,,,490,,,,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,"M23, PARC-FAAL","2045, 3043","Government of Rwanda, Government of Uganda",2,,2012,1,1,4,1964-01-18,1,2011-10-07,1,0,,,490,,,"517, 500",490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,"APCLS, Forces of Paul Joseph Mukungubila, M23","2091, 4286, 2045",Government of Rwanda,2,,2013,2,1,4,1964-01-18,1,2011-10-07,1,0,,,490,,,517,490,4,4.0-2016
1-86,DR Congo (Zaire),Government of DR Congo (Zaire) ,,"APCLS, PARC-FAAL","2091, 3043",,2,,2014,1,1,3,1964-01-18,1,2011-10-07,1,1,2014-09-05,2,490,,,,490,4,4.0-2016
1-254,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,2007,1,0,3,1998-07-02,1,2007-02-01,2,0,,,490,,,,490,4,4.0-2016
1-254,DR Congo (Zaire),Government of DR Congo (Zaire) ,,BDK,1415,,1,Kongo Kingdom,2008,1,0,3,1998-07-02,1,2007-02-01,2,1,2008-03-31,3,490,,,,490,4,4.0-2016
1-208,"Ecuador, Peru",Government of Ecuador,,Government of Peru,135,,1,Cordillera del Condor,1995,1,0,2,1995-01-26,1,1995-01-31,1,1,1995-07-01,1,130,,135,,"130, 135",5,4.0-2016
1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1993,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,4.0-2016
1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1994,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,4.0-2016
1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1995,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,4.0-2016
1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1996,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,4.0-2016
1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1997,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,4.0-2016
1-196,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,1184,,2,,1998,1,0,3,1981-10-08,1,1993-03-10,1,1,1998-11-02,1,651,,,,651,2,4.0-2016
1-196,Egypt,Government of Egypt,,Ansar Bayt al-Maqdis,4319,,2,,2014,1,0,3,1981-10-08,1,2014-05-02,1,1,2014-10-24,1,651,,,,651,2,4.0-2016
1-295,Egypt,Government of Egypt,,IS,1076,,1,Islamic State,2015,1,0,3,2014-11-16,1,2015-01-29,1,0,,,651,,,,651,2,4.0-2016
1-55,"Egypt, France, Israel, United Kingdom","Government of France, Government of Israel, Government of United Kingdom",,Government of Egypt,651,,1,Suez,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,1,"220, 666, 200",,"651, 220, 666, 200",,"651, 220, 666, 200",2,4.0-2016
1-104,"Egypt, Israel",Government of Egypt,,Government of Israel,666,,1,Suez/Sinai,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,651,,666,,"651, 666",2,4.0-2016
1-104,"Egypt, Israel",Government of Egypt,,Government of Israel,666,,1,Suez/Sinai,1969,1,1,2,1967-06-05,1,1969-03-06,1,0,,,651,,666,,"651, 666",2,4.0-2016
1-104,"Egypt, Israel",Government of Egypt,,Government of Israel,666,,1,Suez/Sinai,1970,1,1,2,1967-06-05,1,1969-03-06,1,1,1970-08-07,1,651,,666,,"651, 666",2,4.0-2016
1-104,"Egypt, Israel",Government of Egypt,,Government of Israel,666,,1,Suez/Sinai,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-24,1,651,,666,,"651, 666",2,4.0-2016
1-42,"Egypt, United Kingdom",Government of Egypt,,Government of United Kingdom,200,,1,Suez,1951,1,0,2,1951-10-18,1,1951-10-18,1,0,,,651,,200,,"200, 651","1, 2",4.0-2016
1-42,"Egypt, United Kingdom",Government of Egypt,,Government of United Kingdom,200,,1,Suez,1952,1,0,2,1951-10-18,1,1951-10-18,1,1,1952-12-31,5,651,,200,,"200, 651","1, 2",4.0-2016
1-120,El Salvador,Government of El Salvador,,Military faction (forces of Benjamin Mejia),1613,,2,,1972,1,0,3,1972-03-25,1,1972-03-25,1,1,1972-03-25,1,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,"ERP, FPL","1614, 1615",,2,,1979,1,0,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1980,1,0,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1981,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1982,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1983,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1984,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1985,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1986,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1987,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1988,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1989,2,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1990,1,1,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,4.0-2016
1-120,El Salvador,Government of El Salvador,,FMLN,1616,,2,,1991,1,1,3,1972-03-25,1,1979-09-14,1,1,1991-11-18,1,92,,,,92,5,4.0-2016
1-110,"El Salvador, Honduras",Government of El Salvador,,Government of Honduras,91,,1,Common Border,1969,2,1,2,1969-07-03,2,1969-07-03,2,1,1969-07-18,1,92,,91,,"91, 92",5,4.0-2016
1-130,Eritrea,Government of Eritrea,,EIJM - AS,1343,,2,,1997,1,0,3,1993-12-16,1,1997-06-30,5,1,1997-06-30,5,531,,,,531,4,4.0-2016
1-130,Eritrea,Government of Eritrea,,EIJM - AS,1343,,2,,1999,1,0,3,1993-12-16,1,1999-04-04,3,1,1999-11-29,5,531,,,,531,4,4.0-2016
1-130,Eritrea,Government of Eritrea,,EIJM - AS,1343,,2,,2003,1,0,3,1993-12-16,1,2003-07-17,1,1,2003-08-09,1,531,,,,531,4,4.0-2016
1-215,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,1998,2,1,2,1998-05-06,1,1998-05-31,2,0,,,531,,530,,"530, 531",4,4.0-2016
1-215,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,1999,2,1,2,1998-05-06,1,1998-05-31,2,0,,,531,,530,,"530, 531",4,4.0-2016
1-215,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,530,,1,Common border,2000,2,1,2,1998-05-06,1,1998-05-31,2,1,2000-06-18,5,531,,530,,"530, 531",4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,Military faction (forces of Mengistu Neway),1253,,2,,1960,1,0,3,1960-12-17,2,1960-12-17,2,1,1960-12-17,2,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EPRP, TPLF","1254, 1255",,2,,1976,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EDU, EPRP","1256, 1254",,2,,1977,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EDU, TPLF","1256, 1255",,2,,1978,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,TPLF,1255,,2,,1979,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,TPLF,1255,,2,,1980,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,TPLF,1255,,2,,1981,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,TPLF,1255,,2,,1982,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EPDM, TPLF","1257, 1255",,2,,1983,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EPDM, EPRP, TPLF","1257, 1254, 1255",,2,,1984,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EPDM, EPRP, TPLF","1257, 1254, 1255",,2,,1985,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EPRP, TPLF","1254, 1255",,2,,1986,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,"EPRP, TPLF","1254, 1255",,2,,1987,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-70,Ethiopia,Government of Ethiopia,,TPLF,1255,,2,,1988,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1964,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1965,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1966,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1967,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1968,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1969,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1970,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1971,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1972,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1973,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,ELF,1260,,1,Eritrea,1974,1,0,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1975,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1976,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,Government of South Yemen,"ELF, EPLF","1260, 1261",,1,Eritrea,1977,2,1,4,1961-09-30,3,1964-03-15,1,0,,,530,680,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,Government of South Yemen,"ELF, EPLF","1260, 1261",,1,Eritrea,1978,2,1,4,1961-09-30,3,1964-03-15,1,0,,,530,680,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1979,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1980,1,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1981,1,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1982,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1983,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1984,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1985,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1986,1,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1987,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1988,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,,Ogaden Liberation Front,1940,,1,Ogaden,1964,1,0,3,1964-01-11,2,1964-01-11,2,1,1964-12-31,5,530,,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,,WSLF,1345,,1,Ogaden,1976,1,0,3,1964-01-11,2,1976-10-31,3,0,,,530,,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,"Government of Cuba, Government of South Yemen",WSLF,1345,Government of Somalia,1,Ogaden,1977,2,1,4,1964-01-11,2,1976-10-31,3,0,,,530,"40, 680",,520,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,"Government of Cuba, Government of South Yemen",WSLF,1345,,1,Ogaden,1978,2,1,4,1964-01-11,2,1976-10-31,3,0,,,530,"40, 680",,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1979,1,1,4,1964-01-11,2,1976-10-31,3,0,,,530,40,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1980,1,1,4,1964-01-11,2,1976-10-31,3,0,,,530,40,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1981,1,1,4,1964-01-11,2,1976-10-31,3,0,,,530,40,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1982,1,1,4,1964-01-11,2,1976-10-31,3,0,,,530,40,,,530,4,4.0-2016
1-133,Ethiopia,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1983,1,1,4,1964-01-11,2,1976-10-31,3,1,1983-12-31,5,530,40,,,530,4,4.0-2016
1-168,Ethiopia,Government of Ethiopia,,ALF,1371,,1,Afar,1975,1,0,3,1975-06-30,3,1975-06-30,3,0,,,530,,,,530,4,4.0-2016
1-168,Ethiopia,Government of Ethiopia,,ALF,1371,,1,Afar,1976,1,0,3,1975-06-30,3,1975-06-30,3,1,1976-12-31,5,530,,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1977,1,0,3,1974-08-31,4,1977-12-31,5,0,,,530,,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1978,1,0,3,1974-08-31,4,1977-12-31,5,1,1978-12-31,5,530,,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,Government of Cuba,OLF,1404,,1,Oromiya,1980,1,0,4,1974-08-31,4,1980-12-31,5,0,,,530,40,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1981,2,1,3,1974-08-31,4,1980-12-31,5,1,1981-12-31,5,530,,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1983,1,1,3,1974-08-31,4,1983-07-31,3,0,,,530,,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1984,1,1,3,1974-08-31,4,1983-07-31,3,0,,,530,,,,530,4,4.0-2016
1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1985,1,1,3,1974-08-31,4,1983-07-31,3,0,,,530,,,,530,4,4.0-2016
